id,region,province,district,year,district_meansol
38,BKK&VIC,Nonthaburi,Bang Kruai,2017,17.91504834
38,BKK&VIC,Nonthaburi,Bang Kruai,2018,18.19925638
38,BKK&VIC,Nonthaburi,Bang Kruai,2019,18.9349195
38,BKK&VIC,Nonthaburi,Bang Kruai,2020,19.67527642
38,BKK&VIC,Nonthaburi,Bang Kruai,2021,21.07955792
64,EA,Chon Buri,Bang Lamung,2014,8.288387295
64,EA,Chon Buri,Bang Lamung,2015,8.529902032
64,EA,Chon Buri,Bang Lamung,2016,8.986673322
64,EA,Chon Buri,Bang Lamung,2017,9.496295113
64,EA,Chon Buri,Bang Lamung,2018,9.903478762
64,EA,Chon Buri,Bang Lamung,2019,10.77330397
64,EA,Chon Buri,Bang Lamung,2020,11.28524405
64,EA,Chon Buri,Bang Lamung,2021,12.57172142
27,BKK&VIC,Nakhon Pathom,Bang Len,2014,1.211114318
27,BKK&VIC,Nakhon Pathom,Bang Len,2015,1.413729394
27,BKK&VIC,Nakhon Pathom,Bang Len,2016,1.495489722
27,BKK&VIC,Nakhon Pathom,Bang Len,2017,1.739366762
27,BKK&VIC,Nakhon Pathom,Bang Len,2018,1.82332137
27,BKK&VIC,Nakhon Pathom,Bang Len,2019,1.967214814
27,BKK&VIC,Nakhon Pathom,Bang Len,2020,2.030564932
27,BKK&VIC,Nakhon Pathom,Bang Len,2021,2.172333126
54,NO,Phichit,Bang Mun Nak,2014,0.328650131
54,NO,Phichit,Bang Mun Nak,2015,0.380693834
54,NO,Phichit,Bang Mun Nak,2016,0.332963012
54,NO,Phichit,Bang Mun Nak,2017,0.449529009
54,NO,Phichit,Bang Mun Nak,2018,0.432063113
54,NO,Phichit,Bang Mun Nak,2019,0.44224845
54,NO,Phichit,Bang Mun Nak,2020,0.477549874
54,NO,Phichit,Bang Mun Nak,2021,0.586606175
14,BKK&VIC,Bangkok,Bang Na,2014,28.7861289
14,BKK&VIC,Bangkok,Bang Na,2015,30.87379814
14,BKK&VIC,Bangkok,Bang Na,2016,31.91586696
14,BKK&VIC,Bangkok,Bang Na,2017,33.27340589
14,BKK&VIC,Bangkok,Bang Na,2018,34.19036167
14,BKK&VIC,Bangkok,Bang Na,2019,34.98448876
14,BKK&VIC,Bangkok,Bang Na,2020,35.43558819
14,BKK&VIC,Bangkok,Bang Na,2021,38.91968056
4,EA,Chachoengsao,Bang Nam Prieo,2014,0.595205096
4,EA,Chachoengsao,Bang Nam Prieo,2015,0.683869541
4,EA,Chachoengsao,Bang Nam Prieo,2016,0.717202759
4,EA,Chachoengsao,Bang Nam Prieo,2017,0.912030332
4,EA,Chachoengsao,Bang Nam Prieo,2018,1.017227456
4,EA,Chachoengsao,Bang Nam Prieo,2019,1.04454221
4,EA,Chachoengsao,Bang Nam Prieo,2020,1.223373226
4,EA,Chachoengsao,Bang Nam Prieo,2021,1.469074035
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pahan,2014,2.599111288
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pahan,2015,2.825792311
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pahan,2016,3.134248565
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pahan,2017,3.409759551
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pahan,2018,3.442045396
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pahan,2019,3.714368336
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pahan,2020,3.767194804
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pahan,2021,3.922975811
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pa-In,2014,7.4042666
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pa-In,2015,7.684922196
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pa-In,2016,7.820252646
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pa-In,2017,8.413404639
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pa-In,2018,8.621136769
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pa-In,2019,8.961352015
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pa-In,2020,8.871756632
53,CE,Phra Nakhon Sri Ayuthaya,Bang Pa-In,2021,9.09722845
4,EA,Chachoengsao,Bang Pakong,2014,7.662593755
4,EA,Chachoengsao,Bang Pakong,2015,7.811047486
4,EA,Chachoengsao,Bang Pakong,2016,7.904057013
4,EA,Chachoengsao,Bang Pakong,2017,8.576545728
4,EA,Chachoengsao,Bang Pakong,2018,8.239557883
4,EA,Chachoengsao,Bang Pakong,2019,8.659913916
4,EA,Chachoengsao,Bang Pakong,2020,8.924610441
4,EA,Chachoengsao,Bang Pakong,2021,10.59638209
30,WE,Ratchaburi,Bang Phae,2014,1.542479473
30,WE,Ratchaburi,Bang Phae,2015,1.662844155
30,WE,Ratchaburi,Bang Phae,2016,1.816601104
30,WE,Ratchaburi,Bang Phae,2017,1.926574805
30,WE,Ratchaburi,Bang Phae,2018,2.025590261
30,WE,Ratchaburi,Bang Phae,2019,1.998826725
30,WE,Ratchaburi,Bang Phae,2020,2.200223966
30,WE,Ratchaburi,Bang Phae,2021,2.598140161
48,WE,Suphan Buri,Bang Pla Ma,2014,0.768824969
48,WE,Suphan Buri,Bang Pla Ma,2015,0.940557372
48,WE,Suphan Buri,Bang Pla Ma,2016,1.075865557
48,WE,Suphan Buri,Bang Pla Ma,2017,1.212709511
48,WE,Suphan Buri,Bang Pla Ma,2018,1.246190383
48,WE,Suphan Buri,Bang Pla Ma,2019,1.227169317
48,WE,Suphan Buri,Bang Pla Ma,2020,1.303544627
48,WE,Suphan Buri,Bang Pla Ma,2021,1.42826278
14,BKK&VIC,Bangkok,Bang Plad,2014,28.15019563
14,BKK&VIC,Bangkok,Bang Plad,2015,27.66247451
14,BKK&VIC,Bangkok,Bang Plad,2016,29.40674808
14,BKK&VIC,Bangkok,Bang Plad,2017,30.68650275
14,BKK&VIC,Bangkok,Bang Plad,2018,30.66211945
14,BKK&VIC,Bangkok,Bang Plad,2019,31.54907645
14,BKK&VIC,Bangkok,Bang Plad,2020,31.81300622
14,BKK&VIC,Bangkok,Bang Plad,2021,32.68711773
69,BKK&VIC,Samut Prakan,Bang Plee,2014,19.56878964
69,BKK&VIC,Samut Prakan,Bang Plee,2015,19.76382903
69,BKK&VIC,Samut Prakan,Bang Plee,2016,19.25716893
69,BKK&VIC,Samut Prakan,Bang Plee,2017,20.07160308
69,BKK&VIC,Samut Prakan,Bang Plee,2018,21.0027566
69,BKK&VIC,Samut Prakan,Bang Plee,2019,22.39139703
69,BKK&VIC,Samut Prakan,Bang Plee,2020,23.42132694
69,BKK&VIC,Samut Prakan,Bang Plee,2021,25.16054338
49,CE,Singburi,Bang Rachan,2014,0.808049547
49,CE,Singburi,Bang Rachan,2015,0.954828344
49,CE,Singburi,Bang Rachan,2016,0.988141468
49,CE,Singburi,Bang Rachan,2017,1.093800421
49,CE,Singburi,Bang Rachan,2018,1.171507645
49,CE,Singburi,Bang Rachan,2019,1.252987946
49,CE,Singburi,Bang Rachan,2020,1.367475491
49,CE,Singburi,Bang Rachan,2021,1.529781102
14,BKK&VIC,Bangkok,Bang Rak,2014,52.05705613
14,BKK&VIC,Bangkok,Bang Rak,2015,55.22663292
14,BKK&VIC,Bangkok,Bang Rak,2016,58.47133279
14,BKK&VIC,Bangkok,Bang Rak,2017,57.97205018
14,BKK&VIC,Bangkok,Bang Rak,2018,68.44131034
14,BKK&VIC,Bangkok,Bang Rak,2019,66.72314576
14,BKK&VIC,Bangkok,Bang Rak,2020,59.64923393
14,BKK&VIC,Bangkok,Bang Rak,2021,59.62552732
21,NO,Phitsanulok,Bang Rakam,2014,0.385235601
21,NO,Phitsanulok,Bang Rakam,2015,0.623318264
21,NO,Phitsanulok,Bang Rakam,2016,0.515325325
21,NO,Phitsanulok,Bang Rakam,2017,0.910266186
21,NO,Phitsanulok,Bang Rakam,2018,0.900221349
21,NO,Phitsanulok,Bang Rakam,2019,1.12733508
21,NO,Phitsanulok,Bang Rakam,2020,1.304554942
21,NO,Phitsanulok,Bang Rakam,2021,1.291401611
53,CE,Phra Nakhon Sri Ayuthaya,Bang Sai,2014,1.544987043
53,CE,Phra Nakhon Sri Ayuthaya,Bang Sai,2015,1.769083578
53,CE,Phra Nakhon Sri Ayuthaya,Bang Sai,2016,1.817409737
53,CE,Phra Nakhon Sri Ayuthaya,Bang Sai,2017,2.003745026
53,CE,Phra Nakhon Sri Ayuthaya,Bang Sai,2018,2.024060233
53,CE,Phra Nakhon Sri Ayuthaya,Bang Sai,2019,2.125509143
53,CE,Phra Nakhon Sri Ayuthaya,Bang Sai,2020,2.143605506
53,CE,Phra Nakhon Sri Ayuthaya,Bang Sai,2021,2.261961212
42,WE,Phachuap Khiri Khan,Bang Saphan,2014,0.661665852
42,WE,Phachuap Khiri Khan,Bang Saphan,2015,0.712266677
42,WE,Phachuap Khiri Khan,Bang Saphan,2016,0.65703896
42,WE,Phachuap Khiri Khan,Bang Saphan,2017,0.770525932
42,WE,Phachuap Khiri Khan,Bang Saphan,2018,0.862640034
42,WE,Phachuap Khiri Khan,Bang Saphan,2019,0.917012493
42,WE,Phachuap Khiri Khan,Bang Saphan,2020,0.956678722
42,WE,Phachuap Khiri Khan,Bang Saphan,2021,0.979779482
42,WE,Phachuap Khiri Khan,Bang Saphan Noi,2014,0.264278681
42,WE,Phachuap Khiri Khan,Bang Saphan Noi,2015,0.310508464
42,WE,Phachuap Khiri Khan,Bang Saphan Noi,2016,0.279670995
42,WE,Phachuap Khiri Khan,Bang Saphan Noi,2017,0.36294155
42,WE,Phachuap Khiri Khan,Bang Saphan Noi,2018,0.487044898
42,WE,Phachuap Khiri Khan,Bang Saphan Noi,2019,0.595806737
42,WE,Phachuap Khiri Khan,Bang Saphan Noi,2020,0.649755382
42,WE,Phachuap Khiri Khan,Bang Saphan Noi,2021,0.676965678
14,BKK&VIC,Bangkok,Bang Su,2014,26.70968689
14,BKK&VIC,Bangkok,Bang Su,2015,26.55090305
14,BKK&VIC,Bangkok,Bang Su,2016,29.07946237
14,BKK&VIC,Bangkok,Bang Su,2017,31.46104556
14,BKK&VIC,Bangkok,Bang Su,2018,31.53903511
14,BKK&VIC,Bangkok,Bang Su,2019,30.29726659
14,BKK&VIC,Bangkok,Bang Su,2020,30.56493239
14,BKK&VIC,Bangkok,Bang Su,2021,31.82613366
38,BKK&VIC,Nonthaburi,Bang Yai,2014,7.756259053
38,BKK&VIC,Nonthaburi,Bang Yai,2015,8.188451106
38,BKK&VIC,Nonthaburi,Bang Yai,2016,8.50333205
38,BKK&VIC,Nonthaburi,Bang Yai,2017,9.007857065
38,BKK&VIC,Nonthaburi,Bang Yai,2018,9.421986457
38,BKK&VIC,Nonthaburi,Bang Yai,2019,9.747670598
38,BKK&VIC,Nonthaburi,Bang Yai,2020,10.44502754
38,BKK&VIC,Nonthaburi,Bang Yai,2021,11.25682518
14,BKK&VIC,Bangkok,Bangkhuntien,2014,9.342038443
14,BKK&VIC,Bangkok,Bangkhuntien,2015,10.24634457
14,BKK&VIC,Bangkok,Bangkhuntien,2016,10.38634799
14,BKK&VIC,Bangkok,Bangkhuntien,2017,10.76418922
14,BKK&VIC,Bangkok,Bangkhuntien,2018,11.35512487
14,BKK&VIC,Bangkok,Bangkhuntien,2019,11.43920643
14,BKK&VIC,Bangkok,Bangkhuntien,2020,11.85630455
14,BKK&VIC,Bangkok,Bangkhuntien,2021,12.88772156
14,BKK&VIC,Bangkok,Bangkok Noi,2014,24.08120656
14,BKK&VIC,Bangkok,Bangkok Noi,2015,26.76453448
14,BKK&VIC,Bangkok,Bangkok Noi,2016,28.87959511
14,BKK&VIC,Bangkok,Bangkok Noi,2017,27.75299393
14,BKK&VIC,Bangkok,Bangkok Noi,2018,27.53273988
14,BKK&VIC,Bangkok,Bangkok Noi,2019,28.75383782
14,BKK&VIC,Bangkok,Bangkok Noi,2020,28.97911592
14,BKK&VIC,Bangkok,Bangkok Noi,2021,29.45212055
14,BKK&VIC,Bangkok,Bangkok Yai,2014,25.98698989
14,BKK&VIC,Bangkok,Bangkok Yai,2015,26.92450766
14,BKK&VIC,Bangkok,Bangkok Yai,2016,28.3484037
14,BKK&VIC,Bangkok,Bangkok Yai,2017,26.85861873
14,BKK&VIC,Bangkok,Bangkok Yai,2018,29.28584645
14,BKK&VIC,Bangkok,Bangkok Yai,2019,31.46454503
14,BKK&VIC,Bangkok,Bangkok Yai,2020,31.29257399
14,BKK&VIC,Bangkok,Bangkok Yai,2021,31.5056782
33,SO,Yala,Bannang Star,2014,0.212694552
33,SO,Yala,Bannang Star,2015,0.22973048
33,SO,Yala,Bannang Star,2016,0.240138016
33,SO,Yala,Bannang Star,2017,0.308640124
33,SO,Yala,Bannang Star,2018,0.333696424
33,SO,Yala,Bannang Star,2019,0.287254136
33,SO,Yala,Bannang Star,2020,0.362953186
33,SO,Yala,Bannang Star,2021,0.570220051
2,NO,Nakhon Sawan,Banphot Phisai,2014,0.188451567
2,NO,Nakhon Sawan,Banphot Phisai,2015,0.239067028
2,NO,Nakhon Sawan,Banphot Phisai,2016,0.22756547
2,NO,Nakhon Sawan,Banphot Phisai,2017,0.293197634
2,NO,Nakhon Sawan,Banphot Phisai,2018,0.31206878
2,NO,Nakhon Sawan,Banphot Phisai,2019,0.32801185
2,NO,Nakhon Sawan,Banphot Phisai,2020,0.369313238
2,NO,Nakhon Sawan,Banphot Phisai,2021,0.523304469
33,SO,Yala,Batong,2014,0.206261136
33,SO,Yala,Batong,2015,0.19290368
33,SO,Yala,Batong,2016,0.22433659
33,SO,Yala,Batong,2017,0.240548149
33,SO,Yala,Batong,2018,0.277890094
33,SO,Yala,Batong,2019,0.257030415
33,SO,Yala,Batong,2020,0.298826113
33,SO,Yala,Batong,2021,0.379771541
12,NE,Si Sa Ket,Benchalak,2014,0.087448032
12,NE,Si Sa Ket,Benchalak,2015,0.098975955
12,NE,Si Sa Ket,Benchalak,2016,0.091046942
12,NE,Si Sa Ket,Benchalak,2017,0.145616958
12,NE,Si Sa Ket,Benchalak,2018,0.16596688
12,NE,Si Sa Ket,Benchalak,2019,0.185490032
12,NE,Si Sa Ket,Benchalak,2020,0.451568599
12,NE,Si Sa Ket,Benchalak,2021,0.535370756
70,NO,Nan,Bo Klue,2014,0.01183516
70,NO,Nan,Bo Klue,2015,0.01144408
70,NO,Nan,Bo Klue,2016,0.010041786
70,NO,Nan,Bo Klue,2017,0.018518711
70,NO,Nan,Bo Klue,2018,0.026803561
70,NO,Nan,Bo Klue,2019,0.043482295
70,NO,Nan,Bo Klue,2020,0.052693682
70,NO,Nan,Bo Klue,2021,0.064621167
73,WE,Kanchanaburi,Bo Phloi,2014,0.219954107
73,WE,Kanchanaburi,Bo Phloi,2015,0.233438651
73,WE,Kanchanaburi,Bo Phloi,2016,0.233616709
73,WE,Kanchanaburi,Bo Phloi,2017,0.291177653
73,WE,Kanchanaburi,Bo Phloi,2018,0.281695965
73,WE,Kanchanaburi,Bo Phloi,2019,0.27482634
73,WE,Kanchanaburi,Bo Phloi,2020,0.278476966
73,WE,Kanchanaburi,Bo Phloi,2021,0.331232339
29,EA,Trat,Bo Rai,2014,0.059971875
29,EA,Trat,Bo Rai,2015,0.077566941
29,EA,Trat,Bo Rai,2016,0.086310253
29,EA,Trat,Bo Rai,2017,0.106835458
29,EA,Trat,Bo Rai,2018,0.110063816
29,EA,Trat,Bo Rai,2019,0.127782627
29,EA,Trat,Bo Rai,2020,0.135617894
29,EA,Trat,Bo Rai,2021,0.166338906
64,EA,Chon Buri,Bo Thong,2014,0.195661289
64,EA,Chon Buri,Bo Thong,2015,0.223794495
64,EA,Chon Buri,Bo Thong,2016,0.257761101
64,EA,Chon Buri,Bo Thong,2017,0.342904344
64,EA,Chon Buri,Bo Thong,2018,0.389054173
64,EA,Chon Buri,Bo Thong,2019,0.396294662
64,EA,Chon Buri,Bo Thong,2020,0.472263725
64,EA,Chon Buri,Bo Thong,2021,0.627113407
46,NE,Maha Sarakham,Borabu,2014,0.323551733
46,NE,Maha Sarakham,Borabu,2015,0.407255106
46,NE,Maha Sarakham,Borabu,2016,0.424682806
46,NE,Maha Sarakham,Borabu,2017,0.614256816
46,NE,Maha Sarakham,Borabu,2018,0.592726804
46,NE,Maha Sarakham,Borabu,2019,0.64160605
46,NE,Maha Sarakham,Borabu,2020,0.723843116
46,NE,Maha Sarakham,Borabu,2021,0.784371293
5,NE,Surin,Bua Chet,2014,0.049494062
5,NE,Surin,Bua Chet,2015,0.049624158
5,NE,Surin,Bua Chet,2016,0.055132144
5,NE,Surin,Bua Chet,2017,0.10427767
5,NE,Surin,Bua Chet,2018,0.114661153
5,NE,Surin,Bua Chet,2019,0.136195194
5,NE,Surin,Bua Chet,2020,0.149358555
5,NE,Surin,Bua Chet,2021,0.187358996
6,NE,Nakhon Ratchasima,Bua Yai,2014,0.297917169
6,NE,Nakhon Ratchasima,Bua Yai,2015,0.345808198
6,NE,Nakhon Ratchasima,Bua Yai,2016,0.344998589
6,NE,Nakhon Ratchasima,Bua Yai,2017,0.426910021
6,NE,Nakhon Ratchasima,Bua Yai,2018,0.471573182
6,NE,Nakhon Ratchasima,Bua Yai,2019,0.576991331
6,NE,Nakhon Ratchasima,Bua Yai,2020,0.677894964
6,NE,Nakhon Ratchasima,Bua Yai,2021,0.816200031
10,NO,Phetchabun,Buang Sam Phan,2014,0.243027683
10,NO,Phetchabun,Buang Sam Phan,2015,0.278778265
10,NO,Phetchabun,Buang Sam Phan,2016,0.342736152
10,NO,Phetchabun,Buang Sam Phan,2017,0.540917506
10,NO,Phetchabun,Buang Sam Phan,2018,0.523091897
10,NO,Phetchabun,Buang Sam Phan,2019,0.581991751
10,NO,Phetchabun,Buang Sam Phan,2020,0.601743806
10,NO,Phetchabun,Buang Sam Phan,2021,0.760394229
12,NE,Si Sa Ket,Bung Bun,2014,0.157618986
12,NE,Si Sa Ket,Bung Bun,2015,0.18824924
12,NE,Si Sa Ket,Bung Bun,2016,0.194039348
12,NE,Si Sa Ket,Bung Bun,2017,0.308818174
12,NE,Si Sa Ket,Bung Bun,2018,0.37572298
12,NE,Si Sa Ket,Bung Bun,2019,0.396167278
12,NE,Si Sa Ket,Bung Bun,2020,0.474035776
12,NE,Si Sa Ket,Bung Bun,2021,0.481498691
39,NE,Bueng Kan,Bung Kan,2014,0.262450862
39,NE,Bueng Kan,Bung Kan,2015,0.319967993
39,NE,Bueng Kan,Bung Kan,2016,0.318416926
39,NE,Bueng Kan,Bung Kan,2017,0.468426019
39,NE,Bueng Kan,Bung Kan,2018,0.519491766
39,NE,Bueng Kan,Bung Kan,2019,0.523891628
39,NE,Bueng Kan,Bung Kan,2020,0.560540086
39,NE,Bueng Kan,Bung Kan,2021,0.667874787
39,NE,Bueng Kan,Bung Khong Long,2014,0.155480672
39,NE,Bueng Kan,Bung Khong Long,2015,0.181860973
39,NE,Bueng Kan,Bung Khong Long,2016,0.194884505
39,NE,Bueng Kan,Bung Khong Long,2017,0.33082176
39,NE,Bueng Kan,Bung Khong Long,2018,0.342131648
39,NE,Bueng Kan,Bung Khong Long,2019,0.347521232
39,NE,Bueng Kan,Bung Khong Long,2020,0.414914713
39,NE,Bueng Kan,Bung Khong Long,2021,0.4842645
14,BKK&VIC,Bangkok,Bung Kum,2014,24.7628278
14,BKK&VIC,Bangkok,Bung Kum,2015,25.37649276
14,BKK&VIC,Bangkok,Bung Kum,2016,26.65146183
14,BKK&VIC,Bangkok,Bung Kum,2017,26.64745052
14,BKK&VIC,Bangkok,Bung Kum,2018,27.95783874
14,BKK&VIC,Bangkok,Bung Kum,2019,29.94016053
14,BKK&VIC,Bangkok,Bung Kum,2020,29.57407161
14,BKK&VIC,Bangkok,Bung Kum,2021,30.70672582
41,NE,Ubon Ratchathani,Buntharik,2014,0.054240054
41,NE,Ubon Ratchathani,Buntharik,2015,0.064957966
41,NE,Ubon Ratchathani,Buntharik,2016,0.053678449
41,NE,Ubon Ratchathani,Buntharik,2017,0.083322714
41,NE,Ubon Ratchathani,Buntharik,2018,0.081119023
41,NE,Ubon Ratchathani,Buntharik,2019,0.083786394
41,NE,Ubon Ratchathani,Buntharik,2020,0.102260758
41,NE,Ubon Ratchathani,Buntharik,2021,0.110646305
8,WE,Phetchaburi,Cha-Am,2014,1.94294665
8,WE,Phetchaburi,Cha-Am,2015,2.230721398
8,WE,Phetchaburi,Cha-Am,2016,2.334877162
8,WE,Phetchaburi,Cha-Am,2017,2.503149138
8,WE,Phetchaburi,Cha-Am,2018,2.690189205
8,WE,Phetchaburi,Cha-Am,2019,2.741523528
8,WE,Phetchaburi,Cha-Am,2020,2.764785593
8,WE,Phetchaburi,Cha-Am,2021,2.877749011
37,NO,Lampang,Chae Hom,2014,0.104904343
37,NO,Lampang,Chae Hom,2015,0.118332599
37,NO,Lampang,Chae Hom,2016,0.111422915
37,NO,Lampang,Chae Hom,2017,0.163259965
37,NO,Lampang,Chae Hom,2018,0.169738737
37,NO,Lampang,Chae Hom,2019,0.184222287
37,NO,Lampang,Chae Hom,2020,0.194497643
37,NO,Lampang,Chae Hom,2021,0.194241859
62,CE,Lop Buri,Chai Badan,2014,0.321559111
62,CE,Lop Buri,Chai Badan,2015,0.372057939
62,CE,Lop Buri,Chai Badan,2016,0.422197196
62,CE,Lop Buri,Chai Badan,2017,0.539980702
62,CE,Lop Buri,Chai Badan,2018,0.554450945
62,CE,Lop Buri,Chai Badan,2019,0.558562119
62,CE,Lop Buri,Chai Badan,2020,0.583366087
62,CE,Lop Buri,Chai Badan,2021,0.665846601
65,NO,Chiang Mai,Chai Prakarn,2014,0.178794796
65,NO,Chiang Mai,Chai Prakarn,2015,0.19133463
65,NO,Chiang Mai,Chai Prakarn,2016,0.185033002
65,NO,Chiang Mai,Chai Prakarn,2017,0.236176657
65,NO,Chiang Mai,Chai Prakarn,2018,0.239201455
65,NO,Chiang Mai,Chai Prakarn,2019,0.261922244
65,NO,Chiang Mai,Chai Prakarn,2020,0.268145903
65,NO,Chiang Mai,Chai Prakarn,2021,0.29631241
23,NE,Udon Thani,Chai Wan,2014,0.070074014
23,NE,Udon Thani,Chai Wan,2015,0.083444839
23,NE,Udon Thani,Chai Wan,2016,0.081149228
23,NE,Udon Thani,Chai Wan,2017,0.140488635
23,NE,Udon Thani,Chai Wan,2018,0.17602
23,NE,Udon Thani,Chai Wan,2019,0.157719027
23,NE,Udon Thani,Chai Wan,2020,0.201262379
23,NE,Udon Thani,Chai Wan,2021,0.216756392
11,SO,Surat Thani,Chaiburi,2014,0.053724481
11,SO,Surat Thani,Chaiburi,2015,0.065566754
11,SO,Surat Thani,Chaiburi,2016,0.087022947
11,SO,Surat Thani,Chaiburi,2017,0.128775392
11,SO,Surat Thani,Chaiburi,2018,0.119770484
11,SO,Surat Thani,Chaiburi,2019,0.12121849
11,SO,Surat Thani,Chaiburi,2020,0.136469901
11,SO,Surat Thani,Chaiburi,2021,0.14038224
11,SO,Surat Thani,Chaiya,2014,0.183480356
11,SO,Surat Thani,Chaiya,2015,0.168829883
11,SO,Surat Thani,Chaiya,2016,0.156248079
11,SO,Surat Thani,Chaiya,2017,0.200086214
11,SO,Surat Thani,Chaiya,2018,0.215565539
11,SO,Surat Thani,Chaiya,2019,0.222233546
11,SO,Surat Thani,Chaiya,2020,0.238066926
11,SO,Surat Thani,Chaiya,2021,0.237791631
45,CE,Ang Thong,Chaiyo,2014,1.591687102
45,CE,Ang Thong,Chaiyo,2015,1.93013985
45,CE,Ang Thong,Chaiyo,2016,2.37562824
45,CE,Ang Thong,Chaiyo,2017,2.822648448
45,CE,Ang Thong,Chaiyo,2018,2.995601844
45,CE,Ang Thong,Chaiyo,2019,3.190940328
45,CE,Ang Thong,Chaiyo,2020,3.356796626
45,CE,Ang Thong,Chaiyo,2021,3.996606078
6,NE,Nakhon Ratchasima,Chakkarat,2014,0.122384106
6,NE,Nakhon Ratchasima,Chakkarat,2015,0.160183643
6,NE,Nakhon Ratchasima,Chakkarat,2016,0.181074019
6,NE,Nakhon Ratchasima,Chakkarat,2017,0.246248937
6,NE,Nakhon Ratchasima,Chakkarat,2018,0.256080432
6,NE,Nakhon Ratchasima,Chakkarat,2019,0.30171279
6,NE,Nakhon Ratchasima,Chakkarat,2020,0.337249646
6,NE,Nakhon Ratchasima,Chakkarat,2021,0.414917459
17,CE,Saraburi,Chalermphrakiet,2014,2.842953636
17,CE,Saraburi,Chalermphrakiet,2015,2.928993724
17,CE,Saraburi,Chalermphrakiet,2016,3.026910196
17,CE,Saraburi,Chalermphrakiet,2017,3.290807148
17,CE,Saraburi,Chalermphrakiet,2018,3.109776057
17,CE,Saraburi,Chalermphrakiet,2019,3.445255816
17,CE,Saraburi,Chalermphrakiet,2020,3.64624485
17,CE,Saraburi,Chalermphrakiet,2021,3.979326392
35,NE,Buri Ram,Chalermphrakiet,2014,0.158310994
35,NE,Buri Ram,Chalermphrakiet,2015,0.209536661
35,NE,Buri Ram,Chalermphrakiet,2016,0.348687797
35,NE,Buri Ram,Chalermphrakiet,2017,0.450783177
35,NE,Buri Ram,Chalermphrakiet,2018,0.526727457
35,NE,Buri Ram,Chalermphrakiet,2019,0.532960554
35,NE,Buri Ram,Chalermphrakiet,2020,0.58575352
35,NE,Buri Ram,Chalermphrakiet,2021,0.632560714
6,NE,Nakhon Ratchasima,Chalermphrakiet,2014,0.374772356
6,NE,Nakhon Ratchasima,Chalermphrakiet,2015,0.457327975
6,NE,Nakhon Ratchasima,Chalermphrakiet,2016,0.556437311
6,NE,Nakhon Ratchasima,Chalermphrakiet,2017,0.747866417
6,NE,Nakhon Ratchasima,Chalermphrakiet,2018,0.805688467
6,NE,Nakhon Ratchasima,Chalermphrakiet,2019,0.808541543
6,NE,Nakhon Ratchasima,Chalermphrakiet,2020,0.898786054
6,NE,Nakhon Ratchasima,Chalermphrakiet,2021,1.028306887
70,NO,Nan,Chalermphrakiet,2014,0.00802753
70,NO,Nan,Chalermphrakiet,2015,0.010372141
70,NO,Nan,Chalermphrakiet,2016,0.007965938
70,NO,Nan,Chalermphrakiet,2017,0.016296286
70,NO,Nan,Chalermphrakiet,2018,0.013926997
70,NO,Nan,Chalermphrakiet,2019,0.033405704
70,NO,Nan,Chalermphrakiet,2020,0.040831165
70,NO,Nan,Chalermphrakiet,2021,0.035867524
59,SO,Nakhon Si Thammarat,Chalermphrakiet,2014,0.303221072
59,SO,Nakhon Si Thammarat,Chalermphrakiet,2015,0.324698182
59,SO,Nakhon Si Thammarat,Chalermphrakiet,2016,0.325396715
59,SO,Nakhon Si Thammarat,Chalermphrakiet,2017,0.367122515
59,SO,Nakhon Si Thammarat,Chalermphrakiet,2018,0.356562463
59,SO,Nakhon Si Thammarat,Chalermphrakiet,2019,0.365046688
59,SO,Nakhon Si Thammarat,Chalermphrakiet,2020,0.403337589
59,SO,Nakhon Si Thammarat,Chalermphrakiet,2021,0.478693636
35,NE,Buri Ram,Cham Ni,2014,0.032958531
35,NE,Buri Ram,Cham Ni,2015,0.056636211
35,NE,Buri Ram,Cham Ni,2016,0.067185316
35,NE,Buri Ram,Cham Ni,2017,0.125252603
35,NE,Buri Ram,Cham Ni,2018,0.153198511
35,NE,Buri Ram,Cham Ni,2019,0.156112745
35,NE,Buri Ram,Cham Ni,2020,0.187602234
35,NE,Buri Ram,Cham Ni,2021,0.244652223
43,SO,Songkhla,Chana,2014,0.809800202
43,SO,Songkhla,Chana,2015,0.94784545
43,SO,Songkhla,Chana,2016,0.963111053
43,SO,Songkhla,Chana,2017,1.054389111
43,SO,Songkhla,Chana,2018,1.139296349
43,SO,Songkhla,Chana,2019,1.171016159
43,SO,Songkhla,Chana,2020,1.340088259
43,SO,Songkhla,Chana,2021,1.435088538
